2.284,-0.0034,-0.0034
2.285,-0.0014,-0.0014
2.286,0.0006,0.0006
2.287,0.0026,0.0026
2.288,0.0048,0.0048
2.289,0.0062,0.0062
2.29,0.0074,0.0074
2.291,0.0076,0.0076
2.292,0.0076,0.0076
2.293,0.0068,0.0068
2.294,0.0054,0.0054
2.295,0.0042,0.0042
2.296,0.0018,0.0018
2.297,0,0
2.298,-0.0022,-0.0022
2.299,-0.0042,-0.0042
2.3,-0.0058,-0.0058
2.301,-0.0072,-0.0072
2.302,-0.0076,-0.0076
2.303,-0.0076,-0.0076
2.304,-0.0074,-0.0074
2.305,-0.0064,-0.0064
2.306,-0.0044,-0.0044
2.307,-0.0028,-0.0028
2.308,-0.0008,-0.0008
2.309,0.0016,0.0016
2.31,0.0042,0.0042
2.311,0.0054,0.0054
2.312,0.0066,0.0066
2.313,0.0074,0.0074
2.314,0.0078,0.0078
2.315,0.0072,0.0072
2.316,0.0068,0.0068
2.317,0.0046,0.0046
2.318,0.0028,0.0028
2.319,0.001,0.001
2.32,-0.001,-0.001
2.321,-0.0032,-0.0032
2.322,-0.0046,-0.0046
2.323,-0.0064,-0.0064
2.324,-0.0076,-0.0076
2.325,-0.008,-0.008
2.326,-0.0076,-0.0076
2.327,-0.0066,-0.0066
2.328,-0.0058,-0.0058
2.329,-0.0038,-0.0038
2.33,-0.0014,-0.0014
2.331,0.0006,0.0006
2.332,0.0024,0.0024
2.333,0.0044,0.0044
2.334,0.0058,0.0058
2.335,0.0072,0.0072
2.336,0.0074,0.0074
2.337,0.0074,0.0074
2.338,0.007,0.007
2.339,0.0056,0.0056
2.34,0.0038,0.0038
2.341,0.0018,0.0018
2.342,0,0
2.343,-0.0024,-0.0024
2.344,-0.0042,-0.0042
2.345,-0.0054,-0.0054
2.346,-0.0072,-0.0072
2.347,-0.0076,-0.0076
2.348,-0.008,-0.008
2.349,-0.007,-0.007
2.35,-0.006,-0.006
2.351,-0.0048,-0.0048
2.352,-0.0022,-0.0022
2.353,-0.0002,-0.0002
2.354,0.0016,0.0016
2.355,0.0036,0.0036
2.356,0.0052,0.0052
2.357,0.0066,0.0066
2.358,0.0074,0.0074
2.359,0.0076,0.0076
2.36,0.0074,0.0074
2.361,0.0064,0.0064
2.362,0.005,0.005
2.363,0.0028,0.0028
2.364,0.001,0.001
2.365,-0.0012,-0.0012
2.366,-0.0032,-0.0032
2.367,-0.0052,-0.0052
2.368,-0.0062,-0.0062
2.369,-0.0074,-0.0074
2.37,-0.0078,-0.0078
2.371,-0.0074,-0.0074
2.372,-0.0068,-0.0068
2.373,-0.0054,-0.0054
2.374,-0.0036,-0.0036
2.375,-0.0012,-0.0012
2.376,0.0006,0.0006
2.377,0.0028,0.0028
2.378,0.0044,0.0044
2.379,0.0058,0.0058
2.38,0.007,0.007
2.381,0.0074,0.0074
2.382,0.0074,0.0074
2.383,0.007,0.007
2.384,0.0056,0.0056
2.385,0.0038,0.0038
2.386,0.0016,0.0016
2.387,-0.0002,-0.0002
2.388,-0.002,-0.002
2.389,-0.004,-0.004
2.39,-0.0058,-0.0058
2.391,-0.0066,-0.0066
2.392,-0.0076,-0.0076
2.393,-0.0078,-0.0078
2.394,-0.007,-0.007
2.395,-0.0064,-0.0064
2.396,-0.0046,-0.0046
2.397,-0.0028,-0.0028
2.398,-0.0008,-0.0008
2.399,0.0014,0.0014
2.4,0.0036,0.0036
2.401,0.0056,0.0056
2.402,0.0066,0.0066
2.403,0.0074,0.0074
2.404,0.0076,0.0076
2.405,0.0074,0.0074
2.406,0.0062,0.0062
2.407,0.005,0.005
2.408,0.0032,0.0032
2.409,0.0012,0.0012
2.41,-0.0008,-0.0008
2.411,-0.0028,-0.0028
2.412,-0.0046,-0.0046
2.413,-0.0064,-0.0064
2.414,-0.0074,-0.0074
2.415,-0.008,-0.008
2.416,-0.0076,-0.0076
2.417,-0.007,-0.007
2.418,-0.0058,-0.0058
2.419,-0.004,-0.004
2.42,-0.0018,-0.0018
2.421,0,0
2.422,0.0024,0.0024
2.423,0.004,0.004
2.424,0.0052,0.0052
2.425,0.0068,0.0068
2.426,0.0072,0.0072
2.427,0.0074,0.0074
2.428,0.0068,0.0068
2.429,0.006,0.006
2.43,0.0046,0.0046
2.431,0.0028,0.0028
2.432,0.0006,0.0006
2.433,-0.0016,-0.0016
2.434,-0.0036,-0.0036
2.435,-0.0054,-0.0054
2.436,-0.0066,-0.0066
2.437,-0.0076,-0.0076
2.438,-0.0076,-0.0076
2.439,-0.0074,-0.0074
2.44,-0.0066,-0.0066
2.441,-0.005,-0.005
2.442,-0.0032,-0.0032
2.443,-0.0008,-0.0008
2.444,0.001,0.001
2.445,0.003,0.003
2.446,0.0048,0.0048
2.447,0.0064,0.0064
2.448,0.0072,0.0072
2.449,0.0078,0.0078
2.45,0.0074,0.0074
2.451,0.0066,0.0066
2.452,0.0052,0.0052
2.453,0.0036,0.0036
2.454,0.0012,0.0012
2.455,-0.0002,-0.0002
2.456,-0.0026,-0.0026
2.457,-0.0046,-0.0046
2.458,-0.0058,-0.0058
2.459,-0.0072,-0.0072
2.46,-0.0078,-0.0078
2.461,-0.0078,-0.0078
2.462,-0.007,-0.007
2.463,-0.006,-0.006
2.464,-0.004,-0.004
2.465,-0.0022,-0.0022
2.466,-0.0002,-0.0002
2.467,0.002,0.002
2.468,0.0038,0.0038
2.469,0.0056,0.0056
2.47,0.0068,0.0068
2.471,0.0072,0.0072
2.472,0.0076,0.0076
2.473,0.007,0.007
2.474,0.0062,0.0062
2.475,0.0048,0.0048
2.476,0.0026,0.0026
2.477,0.0006,0.0006
2.478,-0.0012,-0.0012
2.479,-0.0036,-0.0036
2.48,-0.005,-0.005
2.481,-0.0066,-0.0066
2.482,-0.0076,-0.0076
2.483,-0.0074,-0.0074
2.484,-0.0072,-0.0072
2.485,-0.0066,-0.0066
2.486,-0.0054,-0.0054
2.487,-0.0034,-0.0034
2.488,-0.0012,-0.0012
2.489,0.0006,0.0006
2.49,0.0028,0.0028
2.491,0.0046,0.0046
2.492,0.0062,0.0062
2.493,0.007,0.007
2.494,0.0076,0.0076
2.495,0.0076,0.0076
2.496,0.007,0.007
2.497,0.0056,0.0056
2.498,0.0038,0.0038
2.499,0.002,0.002
2.5,-0.0002,-0.0002
2.501,-0.0022,-0.0022
2.502,-0.0044,-0.0044
2.503,-0.0058,-0.0058
2.504,-0.007,-0.007
2.505,-0.0074,-0.0074
2.506,-0.0076,-0.0076
2.507,-0.0072,-0.0072
2.508,-0.0064,-0.0064
2.509,-0.0044,-0.0044
2.51,-0.0026,-0.0026
2.511,-0.0006,-0.0006
2.512,0.0012,0.0012
2.513,0.0034,0.0034
2.514,0.0052,0.0052
2.515,0.0066,0.0066
2.516,0.0074,0.0074
2.517,0.0076,0.0076
2.518,0.0074,0.0074
2.519,0.0064,0.0064
2.52,0.005,0.005
2.521,0.0032,0.0032
2.522,0.0012,0.0012
2.523,-0.0008,-0.0008
2.524,-0.0028,-0.0028
2.525,-0.0048,-0.0048
2.526,-0.0064,-0.0064
2.527,-0.0074,-0.0074
2.528,-0.0076,-0.0076
2.529,-0.0076,-0.0076
2.53,-0.0068,-0.0068
2.531,-0.0056,-0.0056
2.532,-0.004,-0.004
2.533,-0.0022,-0.0022
2.534,0,0
2.535,0.0022,0.0022
2.536,0.0042,0.0042
2.537,0.006,0.006
2.538,0.0068,0.0068
2.539,0.0074,0.0074
2.54,0.0076,0.0076
2.541,0.007,0.007
2.542,0.0058,0.0058
2.543,0.0042,0.0042
2.544,0.0024,0.0024
2.545,0.0004,0.0004
2.546,-0.0016,-0.0016
2.547,-0.0038,-0.0038
2.548,-0.0052,-0.0052
2.549,-0.0068,-0.0068
2.55,-0.0072,-0.0072
2.551,-0.008,-0.008
2.552,-0.0072,-0.0072
2.553,-0.0064,-0.0064
2.554,-0.0052,-0.0052
2.555,-0.0032,-0.0032
2.556,-0.0008,-0.0008
2.557,0.0006,0.0006
2.558,0.0028,0.0028
2.559,0.0048,0.0048
2.56,0.0062,0.0062
2.561,0.007,0.007
2.562,0.0074,0.0074
2.563,0.0072,0.0072
2.564,0.0062,0.0062
2.565,0.0052,0.0052
2.566,0.0034,0.0034
2.567,0.0016,0.0016
2.568,-0.0004,-0.0004
2.569,-0.0026,-0.0026
2.57,-0.0048,-0.0048
2.571,-0.0062,-0.0062
2.572,-0.0072,-0.0072
2.573,-0.0076,-0.0076
2.574,-0.0072,-0.0072
2.575,-0.0066,-0.0066
2.576,-0.0056,-0.0056
2.577,-0.004,-0.004
2.578,-0.0022,-0.0022
2.579,0,0
2.58,0.0018,0.0018
2.581,0.004,0.004
2.582,0.0058,0.0058
2.583,0.0068,0.0068
2.584,0.0076,0.0076
2.585,0.0076,0.0076
2.586,0.0068,0.0068
2.587,0.0058,0.0058
2.588,0.0046,0.0046
2.589,0.0026,0.0026
2.59,0.0004,0.0004
2.591,-0.0018,-0.0018
2.592,-0.0034,-0.0034
2.593,-0.0054,-0.0054
2.594,-0.0068,-0.0068
2.595,-0.0076,-0.0076
2.596,-0.0076,-0.0076
2.597,-0.0074,-0.0074
2.598,-0.0064,-0.0064
2.599,-0.0052,-0.0052
2.6,-0.0034,-0.0034
2.601,-0.0012,-0.0012
2.602,0.0008,0.0008
2.603,0.0028,0.0028
2.604,0.0046,0.0046
2.605,0.006,0.006
2.606,0.007,0.007
2.607,0.0076,0.0076
2.608,0.0074,0.0074
2.609,0.0068,0.0068
2.61,0.0056,0.0056
2.611,0.0038,0.0038
2.612,0.0018,0.0018
2.613,-0.0004,-0.0004
2.614,-0.003,-0.003
2.615,-0.004,-0.004
2.616,-0.0062,-0.0062
2.617,-0.007,-0.007
2.618,-0.0076,-0.0076
2.619,-0.0076,-0.0076
2.62,-0.007,-0.007
2.621,-0.0058,-0.0058
2.622,-0.0042,-0.0042
2.623,-0.0024,-0.0024
2.624,-0.0002,-0.0002
2.625,0.0016,0.0016
2.626,0.0034,0.0034
2.627,0.0052,0.0052
2.628,0.0068,0.0068
2.629,0.0074,0.0074
2.63,0.0078,0.0078
2.631,0.007,0.007
2.632,0.006,0.006
2.633,0.0046,0.0046
2.634,0.0026,0.0026
2.635,0.0008,0.0008
2.636,-0.001,-0.001
2.637,-0.0034,-0.0034
2.638,-0.0048,-0.0048
2.639,-0.0064,-0.0064
2.64,-0.0076,-0.0076
2.641,-0.0076,-0.0076
2.642,-0.0072,-0.0072
2.643,-0.0064,-0.0064
2.644,-0.0052,-0.0052
2.645,-0.0036,-0.0036
2.646,-0.0016,-0.0016
2.647,0.0004,0.0004
2.648,0.0024,0.0024
2.649,0.0044,0.0044
2.65,0.006,0.006
2.651,0.0068,0.0068
2.652,0.0076,0.0076
2.653,0.007,0.007
2.654,0.0068,0.0068
2.655,0.0054,0.0054
2.656,0.0038,0.0038
2.657,0.002,0.002
2.658,0,0
2.659,-0.0018,-0.0018
2.66,-0.0038,-0.0038
2.661,-0.0056,-0.0056
2.662,-0.0066,-0.0066
2.663,-0.0074,-0.0074
2.664,-0.0076,-0.0076
2.665,-0.0076,-0.0076
2.666,-0.0064,-0.0064
2.667,-0.0046,-0.0046
2.668,-0.0028,-0.0028
2.669,-0.0008,-0.0008
2.67,0.001,0.001
2.671,0.003,0.003
2.672,0.005,0.005
2.673,0.0064,0.0064
2.674,0.007,0.007
2.675,0.0074,0.0074
2.676,0.007,0.007
2.677,0.0062,0.0062
2.678,0.0048,0.0048
2.679,0.0032,0.0032
2.68,0.001,0.001
2.681,-0.0004,-0.0004
2.682,-0.0028,-0.0028
2.683,-0.0046,-0.0046
2.684,-0.0062,-0.0062
2.685,-0.0072,-0.0072
2.686,-0.0076,-0.0076
2.687,-0.0072,-0.0072
2.688,-0.0068,-0.0068
2.689,-0.0058,-0.0058
2.69,-0.004,-0.004
2.691,-0.0016,-0.0016
2.692,0,0
2.693,0.002,0.002
2.694,0.0038,0.0038
2.695,0.0058,0.0058
2.696,0.0068,0.0068
2.697,0.0072,0.0072
2.698,0.0076,0.0076
2.699,0.007,0.007
2.7,0.006,0.006
2.701,0.0042,0.0042
2.702,0.0024,0.0024
2.703,0.0006,0.0006
2.704,-0.0016,-0.0016
2.705,-0.0038,-0.0038
2.706,-0.0056,-0.0056
2.707,-0.0068,-0.0068
2.708,-0.0076,-0.0076
2.709,-0.0078,-0.0078
2.71,-0.0076,-0.0076
2.711,-0.0064,-0.0064
2.712,-0.0048,-0.0048
2.713,-0.0032,-0.0032
2.714,-0.0008,-0.0008
2.715,0.001,0.001
2.716,0.003,0.003
2.717,0.0046,0.0046
2.718,0.0062,0.0062
2.719,0.0068,0.0068
2.72,0.0074,0.0074
2.721,0.007,0.007
2.722,0.0064,0.0064
2.723,0.0052,0.0052
2.724,0.0034,0.0034
2.725,0.0018,0.0018
2.726,-0.0006,-0.0006
2.727,-0.0024,-0.0024
2.728,-0.0044,-0.0044
2.729,-0.006,-0.006
2.73,-0.0072,-0.0072
2.731,-0.0076,-0.0076
2.732,-0.0076,-0.0076
2.733,-0.007,-0.007
2.734,-0.0058,-0.0058
2.735,-0.0044,-0.0044
2.736,-0.0022,-0.0022
2.737,-0.0004,-0.0004
2.738,0.0018,0.0018
2.739,0.0034,0.0034
2.74,0.0052,0.0052
2.741,0.0066,0.0066
2.742,0.0068,0.0068
2.743,0.0072,0.0072
2.744,0.0068,0.0068
2.745,0.0062,0.0062
2.746,0.0046,0.0046
2.747,0.003,0.003
2.748,0.0008,0.0008
2.749,-0.0014,-0.0014
2.75,-0.0036,-0.0036
2.751,-0.005,-0.005
2.752,-0.0064,-0.0064
2.753,-0.007,-0.007
2.754,-0.0076,-0.0076
2.755,-0.0072,-0.0072
2.756,-0.0066,-0.0066
2.757,-0.0054,-0.0054
2.758,-0.0034,-0.0034
2.759,-0.0016,-0.0016
2.76,0.0002,0.0002
2.761,0.0024,0.0024
2.762,0.0042,0.0042
2.763,0.0056,0.0056
2.764,0.0068,0.0068
2.765,0.007,0.007
2.766,0.0068,0.0068
2.767,0.0068,0.0068
2.768,0.0052,0.0052
2.769,0.0036,0.0036
2.77,0.0016,0.0016
2.771,-0.0002,-0.0002
2.772,-0.0022,-0.0022
2.773,-0.0038,-0.0038
2.774,-0.0054,-0.0054
2.775,-0.0066,-0.0066
2.776,-0.0072,-0.0072
2.777,-0.0072,-0.0072
2.778,-0.0072,-0.0072
2.779,-0.006,-0.006
2.78,-0.0042,-0.0042
2.781,-0.0026,-0.0026
2.782,-0.0006,-0.0006
2.783,0.0012,0.0012
2.784,0.0034,0.0034
2.785,0.005,0.005
2.786,0.0062,0.0062
2.787,0.0068,0.0068
2.788,0.0072,0.0072
2.789,0.007,0.007
2.79,0.0062,0.0062
2.791,0.0048,0.0048
2.792,0.003,0.003
2.793,0.0008,0.0008
2.794,-0.0012,-0.0012
2.795,-0.003,-0.003
2.796,-0.0044,-0.0044
2.797,-0.0062,-0.0062
2.798,-0.0072,-0.0072
2.799,-0.0076,-0.0076
2.8,-0.0072,-0.0072
2.801,-0.0068,-0.0068
2.802,-0.0056,-0.0056
2.803,-0.0038,-0.0038
2.804,-0.002,-0.002
2.805,0.0002,0.0002
2.806,0.0024,0.0024
2.807,0.0042,0.0042
2.808,0.0058,0.0058
2.809,0.0068,0.0068
2.81,0.0074,0.0074
2.811,0.0072,0.0072
2.812,0.0064,0.0064
2.813,0.0056,0.0056
2.814,0.004,0.004
2.815,0.0022,0.0022
2.816,0,0
2.817,-0.0016,-0.0016
2.818,-0.0034,-0.0034
2.819,-0.0056,-0.0056
2.82,-0.0064,-0.0064
2.821,-0.0076,-0.0076
2.822,-0.0078,-0.0078
2.823,-0.0072,-0.0072
2.824,-0.0066,-0.0066
2.825,-0.0046,-0.0046
2.826,-0.003,-0.003
2.827,-0.0008,-0.0008
2.828,0.0008,0.0008
2.829,0.0032,0.0032
2.83,0.0046,0.0046
2.831,0.0062,0.0062
2.832,0.0072,0.0072
2.833,0.0072,0.0072
2.834,0.007,0.007
2.835,0.0062,0.0062
2.836,0.0048,0.0048
2.837,0.0034,0.0034
2.838,0.0014,0.0014
2.839,-0.0004,-0.0004
2.84,-0.0026,-0.0026
2.841,-0.0042,-0.0042
2.842,-0.0062,-0.0062
2.843,-0.0076,-0.0076
2.844,-0.008,-0.008
2.845,-0.0076,-0.0076
2.846,-0.0068,-0.0068
2.847,-0.0058,-0.0058
2.848,-0.004,-0.004
2.849,-0.002,-0.002
2.85,0,0
2.851,0.002,0.002
2.852,0.0038,0.0038
2.853,0.0056,0.0056
2.854,0.0064,0.0064
2.855,0.0074,0.0074
2.856,0.0074,0.0074
2.857,0.0068,0.0068
2.858,0.006,0.006
2.859,0.0046,0.0046
2.86,0.0026,0.0026
2.861,0.0004,0.0004
2.862,-0.0014,-0.0014
2.863,-0.0032,-0.0032
2.864,-0.005,-0.005
2.865,-0.0064,-0.0064
2.866,-0.0074,-0.0074
2.867,-0.0076,-0.0076
2.868,-0.0072,-0.0072
2.869,-0.0064,-0.0064
2.87,-0.005,-0.005
2.871,-0.0032,-0.0032
2.872,-0.0016,-0.0016
2.873,0.0006,0.0006
2.874,0.0026,0.0026
2.875,0.0044,0.0044
2.876,0.0058,0.0058
2.877,0.0068,0.0068
2.878,0.0074,0.0074
2.879,0.0072,0.0072
2.88,0.0064,0.0064
2.881,0.0052,0.0052
2.882,0.0036,0.0036
2.883,0.0014,0.0014
2.884,-0.0002,-0.0002
2.885,-0.0024,-0.0024
2.886,-0.004,-0.004
2.887,-0.0062,-0.0062
2.888,-0.0068,-0.0068
2.889,-0.0074,-0.0074
2.89,-0.0072,-0.0072
2.891,-0.0068,-0.0068
2.892,-0.0058,-0.0058
2.893,-0.0042,-0.0042
2.894,-0.0022,-0.0022
2.895,-0.0002,-0.0002
2.896,0.0022,0.0022
2.897,0.0036,0.0036
2.898,0.0052,0.0052
2.899,0.0064,0.0064
2.9,0.007,0.007
2.901,0.0074,0.0074
2.902,0.0068,0.0068
2.903,0.0058,0.0058
2.904,0.004,0.004
2.905,0.0026,0.0026
2.906,0.0004,0.0004
2.907,-0.0012,-0.0012
2.908,-0.0034,-0.0034
2.909,-0.0048,-0.0048
2.91,-0.0064,-0.0064
2.911,-0.0072,-0.0072
2.912,-0.0072,-0.0072
2.913,-0.0072,-0.0072
2.914,-0.0064,-0.0064
2.915,-0.005,-0.005
2.916,-0.0032,-0.0032
2.917,-0.0012,-0.0012
2.918,0.0004,0.0004
2.919,0.0026,0.0026
2.92,0.0042,0.0042
2.921,0.006,0.006
2.922,0.0068,0.0068
2.923,0.0068,0.0068
2.924,0.007,0.007
2.925,0.0064,0.0064
2.926,0.005,0.005
2.927,0.0038,0.0038
2.928,0.0018,0.0018
2.929,0,0
2.93,-0.0022,-0.0022
2.931,-0.0038,-0.0038
2.932,-0.0052,-0.0052
2.933,-0.0066,-0.0066
2.934,-0.0074,-0.0074
2.935,-0.0072,-0.0072
2.936,-0.0066,-0.0066
2.937,-0.0062,-0.0062
2.938,-0.0044,-0.0044
2.939,-0.0022,-0.0022
2.94,-0.0006,-0.0006
2.941,0.0016,0.0016
2.942,0.0034,0.0034
2.943,0.0048,0.0048
2.944,0.0062,0.0062
2.945,0.0068,0.0068
2.946,0.0072,0.0072
2.947,0.0068,0.0068
2.948,0.0058,0.0058
2.949,0.0046,0.0046
2.95,0.0028,0.0028
2.951,0.0008,0.0008
2.952,-0.001,-0.001
2.953,-0.003,-0.003
2.954,-0.0048,-0.0048
2.955,-0.0062,-0.0062
2.956,-0.007,-0.007
2.957,-0.0072,-0.0072
2.958,-0.0074,-0.0074
2.959,-0.0066,-0.0066
2.96,-0.0052,-0.0052
2.961,-0.0034,-0.0034
2.962,-0.0018,-0.0018
2.963,0.0004,0.0004
2.964,0.0024,0.0024
2.965,0.004,0.004
2.966,0.0056,0.0056
2.967,0.0064,0.0064
2.968,0.0066,0.0066
2.969,0.007,0.007
2.97,0.006,0.006
2.971,0.0056,0.0056
2.972,0.0034,0.0034
2.973,0.002,0.002
2.974,0,0
2.975,-0.002,-0.002
2.976,-0.0038,-0.0038
2.977,-0.005,-0.005
2.978,-0.0062,-0.0062
2.979,-0.0068,-0.0068
2.98,-0.0074,-0.0074
2.981,-0.0066,-0.0066
2.982,-0.006,-0.006
2.983,-0.0042,-0.0042
2.984,-0.0026,-0.0026
2.985,-0.0006,-0.0006
2.986,0.001,0.001
2.987,0.003,0.003
2.988,0.0042,0.0042
2.989,0.0056,0.0056
2.99,0.007,0.007
2.991,0.0068,0.0068
2.992,0.0064,0.0064
2.993,0.006,0.006
2.994,0.0046,0.0046
2.995,0.003,0.003
2.996,0.0012,0.0012
2.997,-0.0006,-0.0006
2.998,-0.0024,-0.0024
2.999,-0.0044,-0.0044
3,-0.006,-0.006
3.001,-0.007,-0.007
3.002,-0.0072,-0.0072
3.003,-0.007,-0.007
3.004,-0.0064,-0.0064
3.005,-0.0048,-0.0048
3.006,-0.0038,-0.0038
3.007,-0.0018,-0.0018
3.008,0.0004,0.0004
3.009,0.0018,0.0018
3.01,0.0038,0.0038
3.011,0.0052,0.0052
3.012,0.006,0.006
3.013,0.0066,0.0066
3.014,0.0068,0.0068
3.015,0.0066,0.0066
3.016,0.0052,0.0052
3.017,0.0042,0.0042
3.018,0.0024,0.0024
3.019,0.0002,0.0002
3.02,-0.0014,-0.0014
3.021,-0.0034,-0.0034
3.022,-0.005,-0.005
3.023,-0.0058,-0.0058
3.024,-0.0072,-0.0072
3.025,-0.007,-0.007
3.026,-0.007,-0.007
3.027,-0.0062,-0.0062
3.028,-0.0044,-0.0044
3.029,-0.003,-0.003
3.03,-0.0012,-0.0012
3.031,0.0004,0.0004
3.032,0.0024,0.0024
3.033,0.0044,0.0044
3.034,0.0056,0.0056
3.035,0.0066,0.0066
3.036,0.0068,0.0068
3.037,0.0066,0.0066
3.038,0.0062,0.0062
3.039,0.005,0.005
3.04,0.0034,0.0034
3.041,0.0014,0.0014
3.042,-0.0006,-0.0006
3.043,-0.0022,-0.0022
3.044,-0.004,-0.004
3.045,-0.0054,-0.0054
3.046,-0.0062,-0.0062
3.047,-0.0068,-0.0068
3.048,-0.0076,-0.0076
3.049,-0.0066,-0.0066
3.05,-0.0058,-0.0058
3.051,-0.0038,-0.0038
3.052,-0.0026,-0.0026
3.053,-0.0002,-0.0002
3.054,0.0014,0.0014
3.055,0.003,0.003
3.056,0.005,0.005
3.057,0.006,0.006
3.058,0.0068,0.0068
3.059,0.0068,0.0068
3.06,0.0062,0.0062
3.061,0.0056,0.0056
3.062,0.0042,0.0042
3.063,0.0024,0.0024
3.064,0.001,0.001
3.065,-0.0012,-0.0012
3.066,-0.0026,-0.0026
3.067,-0.0044,-0.0044
3.068,-0.0058,-0.0058
3.069,-0.0066,-0.0066
3.07,-0.0072,-0.0072
3.071,-0.0068,-0.0068
3.072,-0.0064,-0.0064
3.073,-0.005,-0.005
3.074,-0.0032,-0.0032
3.075,-0.0016,-0.0016
3.076,0.0004,0.0004
3.077,0.0024,0.0024
3.078,0.0038,0.0038
3.079,0.0054,0.0054
3.08,0.0064,0.0064
3.081,0.007,0.007
3.082,0.007,0.007
3.083,0.0062,0.0062
3.084,0.0052,0.0052
3.085,0.0038,0.0038
3.086,0.0024,0.0024
3.087,0,0
3.088,-0.0016,-0.0016
3.089,-0.0038,-0.0038
3.09,-0.0052,-0.0052
3.091,-0.0064,-0.0064
3.092,-0.007,-0.007
3.093,-0.0072,-0.0072
3.094,-0.0068,-0.0068
3.095,-0.0058,-0.0058
3.096,-0.0044,-0.0044
3.097,-0.0028,-0.0028
3.098,-0.0008,-0.0008
3.099,0.001,0.001
3.1,0.0024,0.0024
3.101,0.0048,0.0048
3.102,0.0056,0.0056
3.103,0.0066,0.0066
3.104,0.0072,0.0072
3.105,0.0066,0.0066
3.106,0.0058,0.0058
3.107,0.0046,0.0046
3.108,0.003,0.003
3.109,0.001,0.001
3.11,-0.0004,-0.0004
3.111,-0.0022,-0.0022
3.112,-0.004,-0.004
3.113,-0.0056,-0.0056
3.114,-0.0066,-0.0066
3.115,-0.007,-0.007
3.116,-0.007,-0.007
3.117,-0.0064,-0.0064
3.118,-0.0054,-0.0054
3.119,-0.0038,-0.0038
3.12,-0.0018,-0.0018
3.121,-0.0002,-0.0002
3.122,0.0016,0.0016
3.123,0.0038,0.0038
3.124,0.005,0.005
3.125,0.0062,0.0062
3.126,0.0068,0.0068
3.127,0.0072,0.0072
3.128,0.0064,0.0064
3.129,0.0054,0.0054
3.13,0.0038,0.0038
3.131,0.0026,0.0026
3.132,0,0
3.133,-0.0014,-0.0014
3.134,-0.0032,-0.0032
3.135,-0.0048,-0.0048
3.136,-0.0066,-0.0066
3.137,-0.0072,-0.0072
3.138,-0.0072,-0.0072
3.139,-0.007,-0.007
3.14,-0.006,-0.006
3.141,-0.0048,-0.0048
3.142,-0.0034,-0.0034
3.143,-0.0012,-0.0012
3.144,0.0006,0.0006
3.145,0.0026,0.0026
3.146,0.0044,0.0044
3.147,0.0058,0.0058
3.148,0.0068,0.0068
3.149,0.007,0.007
3.15,0.007,0.007
3.151,0.0062,0.0062
3.152,0.005,0.005
3.153,0.0034,0.0034
3.154,0.0014,0.0014
3.155,-0.0004,-0.0004
3.156,-0.0022,-0.0022
3.157,-0.004,-0.004
3.158,-0.0056,-0.0056
3.159,-0.0066,-0.0066
3.16,-0.0074,-0.0074
3.161,-0.007,-0.007
3.162,-0.0066,-0.0066
3.163,-0.006,-0.006
3.164,-0.004,-0.004
3.165,-0.0022,-0.0022
3.166,-0.0006,-0.0006
3.167,0.0014,0.0014
3.168,0.0032,0.0032
3.169,0.005,0.005
3.17,0.0064,0.0064
3.171,0.0068,0.0068
3.172,0.0072,0.0072
3.173,0.0068,0.0068
3.174,0.006,0.006
3.175,0.0048,0.0048
3.176,0.003,0.003
3.177,0.001,0.001
3.178,-0.0008,-0.0008
3.179,-0.003,-0.003
3.18,-0.0048,-0.0048
3.181,-0.006,-0.006
3.182,-0.0068,-0.0068
3.183,-0.0072,-0.0072
3.184,-0.0068,-0.0068
3.185,-0.0064,-0.0064
3.186,-0.0052,-0.0052
3.187,-0.0034,-0.0034
3.188,-0.0014,-0.0014
3.189,0.0002,0.0002
3.19,0.002,0.002
3.191,0.0038,0.0038
3.192,0.0054,0.0054
3.193,0.0066,0.0066
3.194,0.007,0.007
3.195,0.007,0.007
3.196,0.0064,0.0064
3.197,0.0058,0.0058
3.198,0.0042,0.0042
3.199,0.0022,0.0022
3.2,0,0
3.201,-0.0018,-0.0018
3.202,-0.004,-0.004
3.203,-0.0054,-0.0054
3.204,-0.0064,-0.0064
3.205,-0.0072,-0.0072
3.206,-0.0072,-0.0072
3.207,-0.0066,-0.0066
3.208,-0.006,-0.006
3.209,-0.0046,-0.0046
3.21,-0.0026,-0.0026
3.211,-0.0008,-0.0008
3.212,0.0012,0.0012
3.213,0.003,0.003
3.214,0.0044,0.0044
3.215,0.0062,0.0062
3.216,0.007,0.007
3.217,0.007,0.007
3.218,0.007,0.007
3.219,0.0062,0.0062
3.22,0.005,0.005
3.221,0.003,0.003
3.222,0.001,0.001
3.223,-0.0008,-0.0008
3.224,-0.0026,-0.0026
3.225,-0.0044,-0.0044
3.226,-0.0062,-0.0062
3.227,-0.0072,-0.0072
3.228,-0.0076,-0.0076
3.229,-0.0074,-0.0074
3.23,-0.0066,-0.0066
3.231,-0.005,-0.005
3.232,-0.0034,-0.0034
3.233,-0.002,-0.002
3.234,0,0
3.235,0.002,0.002
3.236,0.0036,0.0036
3.237,0.0058,0.0058
3.238,0.0064,0.0064
3.239,0.0072,0.0072
3.24,0.007,0.007
3.241,0.0066,0.0066
3.242,0.0058,0.0058
3.243,0.004,0.004
3.244,0.0026,0.0026
3.245,0.0002,0.0002
